objek wisata,ulasan, atraksi,amenitas,aksesibilitas
alun alun,Tempat wisata murah meriah untuk keluarga...sarana refreshing dan edukasi untuk anak anak,positif,,
alun alun,Cocok untuk mengajak anak-anak bermain,positif,,
alun alun,Alun alun kota Lamongan Jatim .. cocok buat bersantai dengan keluarga anda..,positif,,
alun alun,"Lokasi luas, bersih, sudah tertata rapi semua nyaman buat keluarga bermain",,positif,
alun alun,"Tempatnya bersih, sejuk dan nyaman dekat dengan masjid agung",,positif,
alun alun,Naik di atas lihat suasana lamongan d malam hari,positif,,
alun alun,"Alun alun lumayan luas, ada tempat bermain untuk anak anak , banyak orang berjualan makanan tradisional, seperti petulo, es dawet, putu ayu. Soto Lamongan ,bagi kaum muslimin muslimah disebelah barat alun alun ada masjid jami'suasana sejuk dan sangat religi",positif,positif,
alun alun,Fasilitas masih ada yang belum diperhatikan perawatannya.  Bianglala juga masih belum diaktifkan.  Beberapa tempat masih kurang penerangan.  Tapi okelah buat berkumpul dengan keluarga,,negatif,
alun alun,"Tempatnya adeeemm dan nyaman, inilah surga yang tersembunyi di Lamongan",positif,,
alun alun,"Semakin bagus , option mainaan juga tambah banyak dan keren"" ...",positif,,
alun alun,Lumayan buat hiburan bareng keluarga,positif,,
alun alun,"Alun-alun kota yang sangat bersih dan rapi. Bisa ajak anak main disini, tapi tetap harus diawasi karena tempat duduk betonnya bersudut runcing. Tersedia toilet yang sepertinya dikelola dengan baik, sehingga kondisinya tetap bersih dan nyaman.",positif,positif,
alun alun,"Suka bnget tempat ini....bagus, anak2 jg senang krn ada tmpat brmain buat anak2",positif,,
alun alun,"Waktu untuk ditempat di batasi jam 20.30 mulai ada petugas yang memberi arahan agar meninggalkan tempat, untuk makanan dan minuman relatif murah",,positif,
alun alun,Enak buat joging pagi dan sore,positif,,
alun alun,Tempat yang pas untuk keluarga kalau malam minggu.,positif,,
alun alun,kurang aesthetic ya untuk pemandangan tamannya,negatif,,
alun alun,"Arena fun sport spt stand walking byk yg rusak, track utk keseimbangan jg protol kabeh. Beberapa bagian tegel jg sdh pecah.
Lintasan trotoar utk tuna netra kurang dipedulikan, kadang terblok batu trotoar, lampu taman, atau parkiran penggowes.",,negatif,
alun alun,Biang lala nya kenapa jarang beroperasi,negatif,,
alun alun,"Tempatnya panas kalo siang, pohonnya kurang",negatif,,
alun alun,"Sangat menarik untuk dikunjungi, alun-alun yang mengadopsi dengan tema kekinian ini cocok untuk anda muda mudi.",positif,,
alun alun,Berbagai menu Kuliner murah tapi nikmat joss,,positif,
alun alun,Tempat yang menarik untuk beristirahat sejenak,positif,,
alun alun,Tempat yg ramah dan ramai dengan kegiatan anak2 muda,positif,,
alun alun,Suasananya sangat sejuk dilrngkapi dgn fasilitas yang sangat memadai,positif,positif,
alun alun,"Tempat yg rocemended buat sekedar kumpul sama kluarga,anak2,jg teman fasilitas toilet,masjid sarana bermain anak2,dan aneka kuliner khas lamongan..wajib d coba",positif,positif,
alun alun,"dulu lampu banyak menyala, sekarang tidak",,negatif,
alun alun,sekarang tempatnya makin baguss..,positif,,
alun alun,Luas dan bagus,,,
alun alun,keren..,,,
alun alun,Sekarang lebih bersih & tertata rapi,,positif,
alun alun," lingkungan sekitar bersih, jogging track aman tetapi sedikit licin apabila terkena hujan.",,positif,
alun alun,"Ramai kalau hari minggu, tempat duduk2nya kurang, kuliner lumayanlah, cuman agak mahal kalau beli makan disini",,negatif,
alun alun,"Taman kota yang representatif untuk apa aja. Dilengkapi dengan fasilitas yang cukup lengkap, mulai arena bermain anak, olahraga, aneka satwa, pesawat tempur TNI, aula terbuka, panggung serbaguna dan lain-lain. Sangat cocok untuk family time.",,positif,
alun alun,"Agak susah ya klo mau parkir, tempat cuci tangan sabunnya gak ada isinya hehe, klo rehat pas pagi nyaman sih udaranya segar permainan buat si kecil juga banyak",positif,negatif,
alun alun,"Tempat rekreasi murah utk keluarga.
Klo ke sana agak sorean attau malam.
Krn panas banget klo siang",positif,,
alun alun,"
Terkait peralatan bermain, mngkn perlu perawatan lebih,. Da bbrp fasilitas yg rusak.",,negatif,
alun alun,"Bersih, suasana nyaman, ramai sekali sore hari",,positif,
alun alun,Tempat bermain anak,positif,,
alun alun,alon alon lamongan... obyek destinasi dengan fasilitas yg mendukung kreasi anak anda..,,positif,
alun alun,Lokasinya Bersih,,positif,
alun alun,"Bagus, ada wifi gratisnya",,positif,
alun alun,"Tempatnya bagus,  indah dan ada juga taman bermain yg cocok untuk mainan ponakan saya yg berusia 2 tahun.",positif,,
alun alun,playground gratis. hihihi,positif,,
alun alun,Masjid nya bersih,,positif,
alun alun,Tempatnya bagus untuk santai,positif,,
alun alun,Tempatny aman dan nyaman,,positif,
alun alun,"Bagus, tapi tempat injakan prusutan keluar haruse dikasih pasir yang banyak",,negatif,
alun alun, Sebelah barat mohon di kasih penerangan yg baik,,negatif,
alun alun,"Tempat bermain anak2, ... Yg menurut saya sangat OK",positif,,
alun alun,"Bersih....sejuk...mantap
Wes poko'e megilan",,positif,
alun alun,"bianglala nya,",positif,positif,
alun alun,Tempatnya strategis.nyaman utk bermain ank2,,positif,positif
alun alun,Tidak afdol ketika mudik ke kampung halaman ibu kalo tidak ke alun alun kota lamongan ini. Karena kuliner khas lamaongan nasi boran dan soto lamongan cak har selalu bisa membuat rindu,positif,,
alun alun,banyak permainannya utk anak2. Anakku senang sekali. Sampek ndak mau diajak pulang...,positif,,
alun alun,banyak spot selfie,positif,,
alun alun,untuk urusan konsumsi kayaknya kurang bnyak pnjualnya.,,negatif,
alun alun,Tempat nyaman ut refreshing keluarga,positif,,
alun alun,Tempatnya bersih dan bagus,,positif,
alun alun,"Tempat untuk bersantai bersama keluarga, banyak wahana bermain untuk anak-anak, bisa jadi tempat joging pagi atau sore hari",positif,,
alun alun,Bagus ada mainannya ,positif,,
alun alun,"kalau bisa di tengah dikasih pohon lagi, panasss",,negatif,
alun alun,"fasilitas kamar mandi aja yg perlu lebih diperhatikann,, ",,negatif,
alun alun," tempat nyaman, dekat dengan masjid. Sukaa.",,positif,
alun alun,Penerangan di alun-alun Lamongan kurang terang,,negatif,
alun alun,"Lumayan bagus. Cuma sayangnya bianglalanya tidak di fungsikan, padahal bagus kalau naik dan lihat pemandangan dari atas. Semoga segera diperbaiki kembali.",negatif,,
alun alun,ada permainan biang lala tetapi jarang sekali beroperasi,negatif,,
alun alun,"Tempatnya bagus, cocok untuk tempat nongkrong dengan keluarga, teman, atau pacar",positif,,
alun alun,Tempat yang baik untuk keluarga bersantai berolahraga lari lari kecil apalagi pagi hari dan sore... Yang perlu diperhatikan dan diwaspadai masih banyaknya motor mobil parkir di sekitar Alun alun,positif,negatif,
alun alun,Nyaman ,,positif,
alun alun,"Pedagang untuk jajan disekitar sangat tidak recomended, mnding klw kesana bawa bekal sendiri dri pda nnti menyesal",,negatif,
alun alun,Tempat untuk bersama keluarga,positif,,
alun alun,"Saya pernah beberapa kali mengunjungi dan terkesan bersih dan rapi dengan beberapa penambahan fasilitas olahraga yang cukup banyak,",,positif,
alun alun,keren ada bianglalanya,positif,,
alun alun,"Tempat pijakan kaki setelah prusutan kurang pasir, jd kurang nyaman",,negatif,
alun alun,"Tempat yang asyik untuk istirahat sejenak  tempatnya luas banyak wahana anak. Melipir disekitar alun-alun dan masjid bisa menikmati makanan khas Lamongan, ada soto, tahu campur, tahu tek, lalapan sampai bakso. Semua nya ada, just info untuk bianglala nya free cuma ada jadwalnya jadi usahakan pas jadwal ya",positif,positif,
alun alun,Bersih tempatnya gak rame juga,,positif,
alun alun,Covok buat bersantai...cocok untuk semua usia...besar..kecil..tua n muda,positif,,
alun alun,mantap,,,
alun alun,"fasilitas lengkap, cocok menghabiskan waktu bersama keluarga",,positif,
alun alun,Luar biasa Lamongan,,,
alun alun,"di alun"" sangat rame dan seru",positif,,
alun alun,"Bagus apalagi kalo bianglalanya muter, gratis naik bianglala.",positif,,
alun alun,Seperti pada umumnya,,,
alun alun,Indah,positif,,
alun alun, perlu diperhatikan kelancaran pengguna jalan raya,,,negatif
alun alun,Suasananya menyenangkan,positif,,
alun alun,Nice good,,,
alun alun,Aesthetic,positif,,
alun alun,Menyenangkan,positif,,
alun alun,love love love this place.,,,
alun alun,Bersih,,positif,
alun alun,suka banget sama bianglalannya,positif,,
alun alun,"Rapi, bersih",,positif,
alun alun,Bagus sekali,,,
alun alun,Bagus banget,,,
alun alun,bianglalanya jarang nyala kalo weekday,,,
alun alun,playground butuh maintenance,,negatif,
alun alun,"Mantul,...",,,
alun alun,Tmpatnya indah dan nyaman,positif,,
alun alun,asri,positif,,
alun alun,Taman yang mantap buat anak anak,positif,,
alun alun,Semakin bagus untuk wisata terutama ada wahana bianglala,positif,,
alun alun,Referensi untuk Minggu ceria,,,
alun alun,Bersih dan luas,,positif,
alun alun,Mantap sejuk ramai,positif,,
alun alun,Josss.... Sejuk.... Dan bersih....,,positif,
alun alun,ramai,,,
alun alun,Trotoarnya bnyak yang berlubang,,negatif,
alun alun,Ramah anak,positif,,
alun alun,ada Bianglala,positif,,
alun alun,Bagus merakyat,,,
alun alun,Cukup cantik dan indah,positif,,
alun alun,Bagus bersih,,positif,
alun alun,mantul,,,
alun alun,Aman nyaman damai,,positif,
alun alun,Full WiFi...mantab,,positif,
alun alun,nyaman bersih,,positif,
alun alun,Indah,positif,,
alun alun,Sangat menyenangkan dan sejuk,positif,,
alun alun,Mantap kopi nya,,positif,
alun alun,"Bagus, asri",positif,,
alun alun,Indah,positif,,
alun alun,kondisi jalan raya perlu diperhatikan,,,positif
alun alun,"Bagus, nyaman dan asri",positif,,
alun alun,Lumayan bagus tempatnya,,,
alun alun,bianglala lagi perawatan jadi jarang beroperasi,negatif,,
alun alun,"Tempat bermain anak, Alun"" Lamongan.",positif,,
alun alun,Dulu sering lari² pagi disini,positif,,
alun alun,Lahan parkir mobil perlu diperluas,,negatif,
alun alun, kurang penjual minuman,,negatif,
alun alun,"Tempat yang bagus, banyak penjual makanan tradisional yang menarik. Nasi boran, soto ayam dll...selamat berkunjung di lamongan",positif,,
alun alun,Tidak bagus-bagus amat alun-alun kotanya.,negatif,,
alun alun,Perlu ditambah pohon-pohon rindang agar tidak panas,,negatif,
alun alun,Klasik…biasa saja,negatif,,
alun alun,Sangat bagus untuk refreshing keluarga,positif,,
alun alun,Rehat nyaman,,positif,
alun alun,Megilan_joss,,,
alun alun,Area main lepas lelah anak anak,positif,,
alun alun,Jalannya bagus,,,positif
alun alun,Masjidnya bagus dan besar,,positif,
alun alun,Sangat bagus dan indah,positif,,
alun alun,Bagus,,,
alun alun,Baik untuk santai keluarga,positif,,
alun alun,Buat nongkrong enak juga,positif,,
alun alun,Cocok buat bersantai,positif,,
alun alun,Tempat yang bagus untuk refreshing,positif,,
alun alun,Tempatnya bersih dan nyaman,,positif,
alun alun,"Tersedia penjaja makanan, dekat dengan masjid besar.",,positif,
alun alun,Banyak wahana permainan anak anak,positif,,
alun alun,"Bersih, nyaman... ",,positif,
alun alun,wc cukup memadai,,positif,
alun alun,Kotor...,,negatif,
alun alun,Banyak mainan rusak dan tdk layak pakai. Bisa bahaya untuk anak2 kecil.,,negatif,
alun alun,Sangat indah utuk rekeasi dan bertamasaa,positif,,
alun alun,"Nek awan panas banget, pohon dan fasilitas kurang rindang kurang sejuk",,negatif,
alun alun,"Tempat kurang nyaman,kebersihanx kurang,pelayanan kurang baik jga",,negatif,
alun alun,Kurang permainan anak-anak jadi kurang menarik anak anak tidak betah,negatif,,
alun alun,Maianan untuk anak2 bnyak yg rusak,,negatif,
alun alun,Tempat orang berolahraga,positif,,
alun alun,Indah,positif,,
alun alun,Ditutup karena Covid 19,,,
alun alun,"Makin sepi,ga asik",negatif,,
alun alun,Panas,negatif,,
alun alun,bagus untuk anak-anak main,positif,,
alun alun,"Banyak permainan yang rusak, yang di burung dara lantainya banyak yang rusak jadi berbahaya bagi anak-anak
Masih kurang untuk dikatakan tempat ramah anak",,negatif,
alun alun,"Banyak tempat bermain yang sudah rusak, Air mancur yang tidak pernah menyalah.",,negatif,
alun alun,baru beberapa tahun di overhaul tapi kualitas tidak standart sama sekali sudah banyak kerusakan,,negatif,
alun alun,Saya tidak membenci ..saya cinta kota lamongan,,,
alun alun,Sangat menarik,positif,,
alun alun,Ada peninggalan pesawat nich ..,positif,,
alun alun,Sayangnya mainan nya banyak yang rusak,,negatif,
alun alun,gak ada tempat cuci tangan,,negatif,
alun alun,Kurang terawat,,negatif,
alun alun,Kurang bersih dan dirawat,,negatif,
alun alun,Banyak tikusnyaaaaaaaa,,negatif,
alun alun,Sejuk,positif,,
alun alun,Luas dan sejuk,,positif,
alun alun,"Alun2nya bagus buat ank2 bnyak mainan dan ruang publiknya
Cuman sayang smpahnya dmn2 yg bw smpah g da yg tanggung jwb abs makan smpahnya g dbwa plg tp dtinggal dtempat",positif,negatif,
alun alun,di waktu sore banyak orang menjalankan aktiviti terutama olah raga ,positif,,
alun alun,"Yah semuanya itu indah kalau tidak terlalu ramai, bisa menikmati.. Mantaap..",positif,,
alun alun,banyak tempat bermain anak anak,positif,,
alun alun,"alun alun kota lamongan yg asyik, bersik, banyak wahana bermain di dalamnya, dengan komedi putar yg seeu, lampu yg gemerlap, cocok utk tempat bermain anak2. Yg terpenting dekat dengan Masjid Agung Kota utk ibadah",positif,positif,
alun alun,"Keren, bagus, banyak wahana anak, taman juga bersih, deket sama masjid, jadi enak, cuman kalau siang panas banget, tapi oke lah",positif,positif,
alun alun,Pamandangannya enak untuk bersamtai ada masjid agungnya juga untuk ibadah umat muslim,positif,positif,
alun alun,"Lokasi wisata tengah kota ,dan didukung adnya masjid jamik lamongan yg sangat myaman brrsih dan mmbuat ibadah smakin khusuk",,positif,positif
alun alun,Banyak tempat duduk untuk istirahat sejenak sambil menikmati megahnya masjid.,,positif,
alun alun,"Recomended banget lah, buat mampir untuk istirahat setelah bepergian sekitaran daerah pantura
Deket dengan masjid Agung LA dan tempat"" ada di tengah"" Kabupaten Lamongan",,positif,positif
alun alun,"Luas tamannya, cocok buat yang suka olahraga, bersantai sama keluarga, teman, dekat dengan masjid dan pasar",positif,positif,
alun alun,"
Dekat dengan masjid agung.
Dekat pasar.
Ada pendopo.
Banyak yang jual jajanan diluar area Alun-alun.",,positif,
alun alun,"Nyaman dan Asri, apalagi berhadapan dengan masjid agung jadi mudah beribadah..",positif,positif,
alun alun,"Bagus, bersih.. klo parkir mobil bs depan masjid..",,positif,
alun alun,Tempat yg bersih dan masjidnya bagus,,positif,
alun alun,Taman kota yang ikonik dengan lingkungan kantor pemerintahan Lamongan dan bianglala di tengah tamannya,positif,,
alun alun,"Tempat bersih, tertata rapi, dekat masjid",,positif,
alun alun,Setelah renovasi masjid menjadi sangat bagus,,positif,
alun alun,Ada bianglalanya.. Dengan dengan masjid agung...,positif,positif,
alun alun,Suasana nyaman dekat masjid akbar,,positif,
alun alun,Bisa beribadah di masjid agungnya,,positif,
alun alun,"Jantung Kota Lamongan
Dekat dengan kantor Masjid Agung dan pasar",,positif,
alun alun,nyaman.....dan dekat masjid Agung,positif,positif,
alun alun,Masjidnya istimewa,,positif,
alun alun,"Bagus cuma kebersihan nya kurang di jaga dan wahana untuk anak"" banyak yg rusak!",,negatif,
alun alun,kurang dijaga kebersihan nya,,negatif,
alun alun, kebersihan kurang lumayan,,positif,
alun alun,"bagus, kebersihan di tingkatkan",,negatif,
alun alun,Bagus lebih dijaga kebersihannya ya,,negatif,
alun alun,"Bagus
Kebersihan terjaga",,positif,
alun alun,Banyak perubahan fasilitas hiburan dan olah raga untuk masyarakat sekitar kota khususya dan kabupaten pada umumnya,,positif,
alun alun,ada beberapa fasilitas yg rusak dan blm ada penanganan dr pihak pengelola,,negatif,
alun alun,"Fasilitas bagus , suasana sejuk , tempat olahraga sangat lengkap",,positif,
alun alun,"Banyak mainan anak""...",positif,,
alun alun,Tambahan fasilitas yg baru menambah betah,,positif,
alun alun,Nyaman luas dan banyak fasilitas,,positif,
alun alun,Fasilitas lengkap,,positif,
alun alun,"Kurang lampu penerangan, mainan anak banyak yg rusak.....mungkin terlalu mahal biaya perawatan",,negatif,
alun alun,Fasilitas sudah lengkap tapi sayang lampugabisa digunakan,,negatif,
alun alun,Semakin kereeen alun2 kota Lamongan ... Bersih dan nyaman sekali buat anak bermain,,positif,
